location_id,observation_id,lat,lng,date,stage,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
1826224,58764,28.54545358677884,-81.1944946552799,2023-04-22,flower,1,18,8,species,Loquat,Eriobotrya japonica,
1826229,58770,31.905817900000006,34.81180350000001,2023-04-22,flower,1,458,8,species,Common guava,Psidium guajava,
1592110,34311,48.72016878110182,2.2543662048811175,2017-08-03,unripe fruit,1,110,8,species,Black locust,Robinia pseudoacacia,
1592099,34302,41.363729,-81.765677,2017-08-03,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1592100,34303,41.363755,-81.764087,2017-08-02,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1592101,34304,41.36422,-81.762947,2017-08-02,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1592102,34305,37.395694,-122.071147,2017-08-02,unripe fruit,1,7,8,species,Avocado,Persea americana,
1592103,34306,-27.90771701375758,153.3699648176817,2017-08-03,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1592108,34309,48.727932980319,2.264719531678603,2017-08-03,ripe fruit,1,110,8,species,Black locust,Robinia pseudoacacia,
1592112,34312,48.71955604639416,2.2530387792718454,2017-08-03,unripe fruit,1,110,8,species,Black locust,Robinia pseudoacacia,
1592113,34313,48.720712481113644,2.25128244813416,2017-08-03,unripe fruit,1,120,6,genus,Hazel,Corylus,
1592114,34314,48.72122918234868,2.251679415068364,2017-08-03,unripe fruit,1,110,8,species,Black locust,Robinia pseudoacacia,
1592115,34315,48.72184850902671,2.252049559912419,2017-08-03,unripe fruit,1,110,8,species,Black locust,Robinia pseudoacacia,
1592116,34316,48.72184850902671,2.252049559912419,2017-08-03,unripe fruit,1,110,8,species,Black locust,Robinia pseudoacacia,
1592117,34317,48.722099776532886,2.2525591796252487,2017-08-03,ripe fruit,1,296,8,species,Sweet cherry,Prunus avium,
1592119,34319,48.72358258315523,2.2545332854602096,2017-08-03,unripe fruit,1,20,8,species,Common fig,Ficus carica,
1592120,34320,48.72374183186345,2.254678124747014,2017-08-03,unripe fruit,1,110,8,species,Black locust,Robinia pseudoacacia,
1592123,34323,30.524062693326435,-82.95609652531388,2017-08-03,unripe fruit,1,273,8,species,Queen palm,Syagrus romanzoffiana,
1592125,34325,48.7289330635912,2.2600264495227096,2017-08-03,flower,1,17,6,genus,Lavender,Lavandula,
1592126,34326,48.73045812934774,2.261887902579045,2017-08-03,unripe fruit,1,120,6,genus,Hazel,Corylus,
1592128,34327,45.547986,-122.569265,2017-08-03,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1592129,34328,51.567401,16.473591,2017-08-03,ripe fruit,1,441,8,species,European plum,Prunus domestica,
1592180,34363,51.43704283635659,-2.598314915362361,2017-08-06,unripe fruit,3,1,7,multispecies,Plum,Prunus,
1592180,34363,51.43704283635659,-2.598314915362361,2017-08-06,unripe fruit,3,15,6,genus,Pear,Pyrus,
1592180,34363,51.43704283635659,-2.598314915362361,2017-08-06,unripe fruit,3,114,6,genus,Apple,Malus,
1592181,34364,49.878981,2.328935,2017-08-06,ripe fruit,1,441,8,species,European plum,Prunus domestica,
1592182,34369,42.387237,-71.1423,2017-08-05,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592183,34370,51.436183,-0.132582,2017-08-06,ripe fruit,1,114,6,genus,Apple,Malus,
1592184,34371,51.436844,-0.132696,2017-08-06,unripe fruit,1,114,6,genus,Apple,Malus,
1592186,34373,43.3212350668163,-0.760002816188885,2017-08-07,flower,5,459,8,species,Lemon verbena,Aloysia citrodora,
1592186,34373,43.3212350668163,-0.760002816188885,2017-08-07,flower,5,192,6,genus,Thyme,Thymus,
1592186,34373,43.3212350668163,-0.760002816188885,2017-08-07,flower,5,99,6,genus,Mint,Mentha,
1592186,34373,43.3212350668163,-0.760002816188885,2017-08-07,flower,5,696,8,species,Sweet basil,Ocimum basilicum,
1592186,34373,43.3212350668163,-0.760002816188885,2017-08-07,flower,5,585,8,species,Chives,Allium schoenoprasum,
1592195,34382,43.320588676550635,-0.7590876483718967,2017-08-07,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1592199,34384,45.439139,-122.783246,2017-08-07,ripe fruit,1,2711,8,species,Himalayan blackberry,Rubus armeniacus,
1592202,34387,33.775371,-84.372618,2017-08-08,unripe fruit,1,445,6,genus,Fig,Ficus,
1592203,34388,46.726971,1.234814,2017-06-25,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1592328,34451,-27.966846588388087,153.42864577358523,2017-08-17,ripe fruit,1,460,8,species,Coconut palm,Cocos nucifera,
1592334,34456,45.527722,-122.803313,2017-08-17,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592342,34459,43.8274586110571,4.384894297937567,2017-08-17,unripe fruit,1,114,6,genus,Apple,Malus,
1592343,34460,43.828433854110585,4.3841861947576355,2017-08-17,unripe fruit,1,445,6,genus,Fig,Ficus,
1592344,34461,43.82730692730622,4.378171376901854,2017-08-17,unripe fruit,1,445,6,genus,Fig,Ficus,
1592346,34463,45.55394223582473,-122.65190497602438,2017-08-17,unripe fruit,1,2195,9,subspecies,Italian plum,Prunus domestica subsp. domestica 'Italian',
1592347,34464,45.55394223582475,-122.65190497602438,2017-08-17,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1592416,34497,56.394281,-3.443506,2017-08-21,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592417,34500,41.934994,-87.703823,2017-08-20,ripe fruit,1,114,6,genus,Apple,Malus,
1592418,34502,41.937401,-87.715106,2017-08-20,ripe fruit,1,114,6,genus,Apple,Malus,
1592418,34501,41.937401,-87.715106,2017-08-20,ripe fruit,1,114,6,genus,Apple,Malus,
1592419,34503,41.937411,-87.713596,2017-08-20,ripe fruit,1,114,6,genus,Apple,Malus,
1592420,34504,45.88863,-123.956474,2017-07-30,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592421,34505,-27.91269233259413,153.38763743428058,2017-08-23,ripe fruit,1,26,7,multispecies,Lime,Citrus,
1592422,34506,41.583458,-81.201764,2017-08-22,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1592423,34507,41.581418,-81.20354,2017-08-06,unripe fruit,1,580,6,genus,Beech,Fagus,
1592424,34508,41.077229,-81.512311,2017-08-22,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1592425,34509,50.641176,3.114901,2017-08-15,ripe fruit,1,120,6,genus,Hazel,Corylus,
1592426,34510,51.476874,-2.591468,2017-08-21,ripe fruit,1,73,6,genus,Walnut,Juglans,
1592428,34512,51.468622,-2.579035,2017-08-13,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1354,46070,40.078442,-88.204086,2020-09-25,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592429,34513,51.467462,-2.598108,2016-09-16,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1592430,34514,48.950775,2.314081,2017-08-09,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592431,34515,48.1042,-1.7858,2017-08-23,ripe fruit,1,114,6,genus,Apple,Malus,
1592432,34516,44.44069603536478,1.4418968387089848,2017-08-23,unripe fruit,1,20,8,species,Common fig,Ficus carica,
1592512,34577,50.461554,5.352713,2017-08-20,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592513,34578,50.472132,5.349618,2017-07-29,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592516,34580,45.556486008238004,-122.66101727422368,2017-08-28,ripe fruit,1,2195,9,subspecies,Italian plum,Prunus domestica subsp. domestica 'Italian',
666231,34583,38.221611,-85.76358,2017-05-19,ripe fruit,1,115,6,genus,Serviceberry,Amelanchier,
591919,7969,-37.76247,144.971802,2015-02-10,ripe fruit,1,59,8,species,Olive,Olea europaea,
371817,9692,47.618555,-122.307043,2015-10-08,ripe fruit,1,363,8,species,Sweet chestnut,Castanea sativa,
359821,49243,37.7853607,-122.4313643,2021-07-10,ripe fruit,1,333,8,species,Yew plum-pine,Podocarpus macrophyllus,
567616,54152,45.502643,-122.571745,2022-07-03,unripe fruit,1,15,6,genus,Pear,Pyrus,
1825155,58267,27.998315,-82.440894,2023-03-05,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1825157,58269,28.004689,-82.450115,2023-03-05,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1825158,58270,28.007622,-82.46732,2023-03-05,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1825141,58253,-41.39789897008106,147.12402353404792,2023-03-05,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1825151,58263,27.967689,-82.445372,2023-03-05,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1825143,58256,37.82832156773867,-122.19443191945355,2023-03-05,ripe fruit,1,27,8,species,Meyer lemon,Citrus x meyeri,
1825152,58264,27.973247,-82.46018,2023-03-04,ripe fruit,1,23,8,species,Mandarin,Citrus reticulata,
1825565,58419,37.234717,-121.953007,2023-03-21,flower,1,18,8,species,Loquat,Eriobotrya japonica,
1825566,58420,37.233005,-121.95275,2023-03-21,ripe fruit,1,23,8,species,Mandarin,Citrus reticulata,
1825600,58445,27.786153952590688,-82.6471626083232,2023-04-01,unripe fruit,1,864,6,genus,Pandan,Pandanus,
1825712,58508,-37.69624682461787,144.9630786959753,2023-04-05,ripe fruit,1,20,8,species,Common fig,Ficus carica,
1825713,58509,-37.69628449312762,144.96307533099036,2023-04-05,ripe fruit,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1825724,58515,37.36647622054704,-122.00373096966656,2023-04-06,ripe fruit,1,5097,7,multispecies,Lemon,Citrus,
1825726,58517,37.36647622054704,-122.00373096966656,2023-04-06,ripe fruit,1,5097,7,multispecies,Lemon,Citrus,
1825727,58518,37.366222184885096,-122.0033343106658,2023-04-06,ripe fruit,1,5071,7,multispecies,Orange,Citrus,
1826680,59009,-37.746516,145.034899,2023-05-06,unripe fruit,2,23,8,species,Mandarin,Citrus reticulata,
1826680,59009,-37.746516,145.034899,2023-05-06,unripe fruit,2,5097,7,multispecies,Lemon,Citrus,
1826708,59039,-42.87903611630373,147.31219000301408,2023-05-07,ripe fruit,1,49,8,species,Feijoa,Acca sellowiana,Feijoa sellowiana
1826709,59040,-42.8689631072503,147.30088145927658,2023-05-07,ripe fruit,1,78,8,species,Passionfruit,Passiflora edulis,
1826746,59068,34.19707252624291,-118.54929691633367,2023-05-08,unripe fruit,1,445,6,genus,Fig,Ficus,
1517327,26534,39.70302013709563,-105.08667737255345,2016-08-12,ripe fruit,1,186,8,species,Chokecherry,Prunus virginiana,
1517388,26578,30.077147,-95.178704,2016-08-16,unripe fruit,1,246,8,species,American persimmon,Diospyros virginiana,
1516378,25993,35.78909114376283,-86.91926489127135,2016-07-08,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1516381,25995,43.780364,-123.059444,2016-07-08,ripe fruit,1,10,8,species,Rosemary,Rosmarinus officinalis,
1517291,26506,45.54742,-122.683614,2016-08-08,ripe fruit,1,2252,6,genus,Sweet pea,Lathyrus,
1515213,25390,44.15759687650819,-94.00612571189947,2016-05-26,unripe fruit,1,92,6,genus,Mulberry,Morus,
1515236,25405,40.64309,22.949896,2016-05-30,unripe fruit,1,2137,8,species,Sycamore fig,Ficus sycomorus,
1515237,25406,38.024806994980224,-78.4542470612362,2016-05-30,unripe fruit,1,92,6,genus,Mulberry,Morus,
1515248,25450,39.307082,-76.617246,2016-06-04,ripe fruit,1,92,6,genus,Mulberry,Morus,
1515249,36758,39.335708,-76.625967,2018-06-12,unripe fruit,1,92,6,genus,Mulberry,Morus,
1515300,36503,35.08483,-106.62333,2018-05-29,ripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1515300,34484,35.08483,-106.62333,2017-08-20,ripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1515300,25425,35.08483,-106.62333,2016-05-12,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1515301,25427,53.458227,-2.076475,2016-05-24,flower,5,114,6,genus,Apple,Malus,
1515301,25427,53.458227,-2.076475,2016-05-24,flower,5,62,7,multispecies,Cherry,Prunus,
1515301,25427,53.458227,-2.076475,2016-05-24,flower,5,1,7,multispecies,Plum,Prunus,
1515301,25427,53.458227,-2.076475,2016-05-24,flower,5,122,7,multispecies,Raspberry,Rubus,
1515301,25427,53.458227,-2.076475,2016-05-24,flower,5,126,8,species,Gooseberry,Ribes uva-crispa,
1515302,25428,39.305845,-76.607568,2016-06-02,ripe fruit,1,115,6,genus,Serviceberry,Amelanchier,
1515303,25429,44.058995,-123.104961,2016-06-03,ripe fruit,1,296,8,species,Sweet cherry,Prunus avium,
1515363,25445,39.711366,-105.110508,2016-06-04,flower,1,110,8,species,Black locust,Robinia pseudoacacia,
1515393,25466,44.157834367400056,-94.00481924937783,2016-06-07,ripe fruit,1,24,8,species,Rhubarb,Rheum rhabarbarum,
1515394,25467,44.15788920934655,-94.00482863710938,2016-06-07,ripe fruit,1,24,8,species,Rhubarb,Rheum rhabarbarum,
1515396,25469,40.65283,22.936245,2016-06-03,flower,1,243,8,species,European linden,Tilia x europaea,
1591862,34100,41.705636,-81.360251,2017-07-22,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1591864,34101,41.725394,-81.308312,2017-07-22,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1591865,34102,41.699725,-81.339702,2017-07-22,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1591866,34103,41.699014,-81.3397,2017-07-22,flower,1,312,8,species,Rose of sharon,Hibiscus syriacus,Hibiscus syriaca
1591867,34104,41.726084,-81.308366,2017-07-22,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591868,34105,41.692651,-81.257313,2017-07-22,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591869,34106,41.678972,-81.260102,2017-07-22,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591870,34107,41.676025,-81.224244,2017-07-22,unripe fruit,1,144,6,genus,Hickory,Carya,
1591871,34108,41.682231,-81.231802,2017-07-22,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591873,34109,41.692319,-81.378125,2017-07-22,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591874,34110,41.728853,-81.319379,2017-07-22,flower,1,2001,8,species,Common boneset,Eupatorium perfoliatum,
1591875,34111,41.664308,-81.35435,2017-07-22,unripe fruit,1,168,8,species,Black cherry,Prunus serotina,
1591876,34112,41.663527,-81.353883,2017-07-22,unripe fruit,1,1833,8,species,American pokeweed,Phytolacca americana,
1591877,34113,41.676486,-81.224622,2017-07-22,unripe fruit,1,358,8,species,Autumn-olive,Elaeagnus umbellata,
1591878,34114,41.676346,-81.223598,2017-07-22,unripe fruit,1,607,8,species,Guelder-rose,Viburnum opulus,
1591881,34116,41.675773,-81.22261,2017-07-22,flower,1,1678,8,species,Spotted jewelweed,Impatiens capensis,"Impatiens biflora, Impatiens fulva"
1591882,34117,41.675264,-81.219719,2017-07-22,flower,2,2001,8,species,Common boneset,Eupatorium perfoliatum,
1591882,34117,41.675264,-81.219719,2017-07-22,flower,2,1626,8,species,Wild bergamot,Monarda fistulosa,
1591883,34118,41.674847,-81.220438,2017-07-22,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1591884,34119,41.676486,-81.223018,2017-07-23,ripe fruit,1,191,8,species,Staghorn sumac,Rhus typhina,Rhus hirta
1591885,34120,41.675596,-81.222256,2017-07-22,unripe fruit,2,111,8,species,Black walnut,Juglans nigra,
1591885,34120,41.675596,-81.222256,2017-07-22,unripe fruit,2,144,6,genus,Hickory,Carya,
1591887,34122,41.662112,-81.358548,2017-07-22,ripe fruit,1,191,8,species,Staghorn sumac,Rhus typhina,Rhus hirta
1591888,34123,41.662191,-81.358553,2017-07-22,unripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1591889,34124,41.66198,-81.358534,2017-07-22,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591891,34126,41.661904,-81.359104,2017-07-22,flower,1,100,6,genus,Wood sorrel,Oxalis,
1591892,34127,41.67627,-81.223799,2017-07-22,unripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1591893,34128,41.675144,-81.222101,2017-07-22,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1591894,34129,50.38803849999999,-4.175985099999946,2017-07-23,unripe fruit,1,114,6,genus,Apple,Malus,
1591901,34132,45.561676637633,-122.65635966684717,2017-07-23,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1591902,34133,45.547547149359545,-122.65255439499153,2017-07-23,ripe fruit,1,445,6,genus,Fig,Ficus,
1591903,34138,41.114929379213805,-73.41839352231158,2017-07-24,unripe fruit,1,122,7,multispecies,Raspberry,Rubus,
1591905,34140,-37.854237,144.96475,2017-06-01,ripe fruit,1,59,8,species,Olive,Olea europaea,
1591906,34141,-37.846884,144.949815,2017-02-01,ripe fruit,1,445,6,genus,Fig,Ficus,
1591908,34142,37.899526460307065,-122.30059104507829,2017-07-24,flower,1,10,8,species,Rosemary,Rosmarinus officinalis,
1591909,34143,50.37549998166336,-4.193856004370957,2017-07-24,unripe fruit,1,16,6,genus,Grape,Vitis,
1591912,34144,45.5683184800681,-122.64456546802566,2017-07-24,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1591913,34145,47.667712,-122.386976,2017-07-22,ripe fruit,1,2711,8,species,Himalayan blackberry,Rubus armeniacus,
1591914,34146,36.957467317088145,-122.03300704079001,2017-07-25,unripe fruit,1,273,8,species,Queen palm,Syagrus romanzoffiana,
1591915,34147,36.968480749090176,-122.0340077487026,2017-07-25,unripe fruit,1,2257,6,genus,Pepper tree,Schinus,
1591917,34149,45.85451,-73.593292,2017-07-22,ripe fruit,2,337,8,species,Canadian serviceberry,Amelanchier canadensis,
1591917,34149,45.85451,-73.593292,2017-07-22,ripe fruit,2,106,6,genus,Currant,Ribes,
1591921,34153,43.6876,1.470269,2017-07-24,unripe fruit,1,445,6,genus,Fig,Ficus,
1591922,34154,43.683304,1.465741,2017-07-24,unripe fruit,1,20,8,species,Common fig,Ficus carica,
1591924,34156,43.685868,1.476258,2016-09-30,unripe fruit,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1591925,34157,48.121872,-1.672153,2017-07-16,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1591927,34158,50.802985,-1.059397,2017-07-25,ripe fruit,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1591928,40936,50.803836,-1.059821,2019-08-13,ripe fruit,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1591928,34159,50.803836,-1.059821,2017-07-25,ripe fruit,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1591931,34161,47.663152329895105,-117.41255622589428,2017-07-25,ripe fruit,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1591932,34162,46.52945593003792,6.610752632847623,2017-07-25,unripe fruit,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
1591933,34163,46.53028757534885,6.610083551436907,2017-07-25,unripe fruit,1,322,8,species,Black elderberry,Sambucus nigra,
1591938,34164,36.97376134650154,-122.04799235936171,2017-07-25,ripe fruit,1,1956,8,species,Prickly pear,Opuntia ficus-indica,
1591942,34167,41.388205,-81.768229,2017-07-25,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591943,34168,41.388346,-81.766029,2017-07-25,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591944,34169,41.387958,-81.764258,2017-07-25,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1591946,34171,41.387612,-81.762105,2017-07-25,flower,1,201,6,genus,Echinacea,Echinacea,
1591994,34204,43.552327,1.446311,2017-07-26,ripe fruit,1,4001,8,species,Korean mulberry,Morus australis,Morus bombycis
1592000,34207,41.372751,-81.789806,2017-07-28,unripe fruit,1,72,6,genus,Oak,Quercus,
1592002,34211,25.80313631775167,-80.19636658141478,2017-07-29,unripe fruit,1,7,8,species,Avocado,Persea americana,
1592008,34216,41.674855,-81.219089,2017-07-29,flower,1,851,8,species,Orange daylily,Hemerocallis fulva,
1592009,34217,41.673741,-81.215556,2017-07-29,flower,2,851,8,species,Orange daylily,Hemerocallis fulva,
1592009,34217,41.673741,-81.215556,2017-07-29,flower,2,108,6,genus,Cattail,Typha,
1592010,34218,41.674737,-81.224188,2017-07-29,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1592011,34219,48.72524136708057,2.269993493864053,2017-07-30,unripe fruit,1,243,8,species,European linden,Tilia x europaea,
1592012,34220,48.72728499744426,2.2732573356068064,2017-07-30,unripe fruit,1,114,6,genus,Apple,Malus,
1592013,34221,48.7235107924662,2.2702421771091696,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592015,34223,48.72273223485602,2.27122923002665,2017-07-30,unripe fruit,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1592016,34224,48.722066912439146,2.2714008914036032,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592020,34228,48.719742972709874,2.271916002397063,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592021,34229,48.71968150364926,2.271730746373022,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592022,34230,48.71964611223409,2.271580542668188,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592023,34231,48.719529320387316,2.2716663733566644,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592024,34232,48.71942314574592,2.2717361107910516,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592025,34233,48.7195788684767,2.271424974545324,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592026,34234,48.71938421498792,2.2711943045700433,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592027,34235,48.71925680502373,2.2713337794388178,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592028,34236,48.719341745035706,2.271677102192724,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592031,34239,48.71850295613219,2.271054829701269,2017-07-30,unripe fruit,1,120,6,genus,Hazel,Corylus,
1592033,34241,48.718485260013104,2.270931448086584,2017-07-30,unripe fruit,1,114,6,genus,Apple,Malus,
1592038,34246,48.71824459217552,2.2713874236191156,2017-07-30,unripe fruit,1,120,6,genus,Hazel,Corylus,
1592040,34248,48.718287063054106,2.271875585659826,2017-07-30,unripe fruit,1,120,6,genus,Hazel,Corylus,
1592042,34250,48.71908950104556,2.273169697917461,2017-07-30,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592043,34251,48.71991766279864,2.27094882885313,2017-07-30,unripe fruit,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1592044,34252,48.71981856723866,2.2707771674761767,2017-07-30,unripe fruit,1,441,8,species,European plum,Prunus domestica,
1592045,34253,48.721140525884664,2.2722685679476573,2017-07-30,unripe fruit,1,59,8,species,Olive,Olea europaea,
1592046,34254,48.726948136527774,2.2677673875195925,2017-07-30,unripe fruit,1,243,8,species,European linden,Tilia x europaea,
1592085,34292,41.331657,-81.833736,2017-08-01,unripe fruit,1,72,6,genus,Oak,Quercus,
1592089,34296,41.333193,-81.834051,2017-08-01,unripe fruit,1,290,8,species,Yellow buckeye,Aesculus flava,Aesculus octandra
1592090,34297,47.37857,0.843984,2017-08-01,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592092,34299,30.52422876971704,-82.95950518826078,2017-08-02,unripe fruit,1,273,8,species,Queen palm,Syagrus romanzoffiana,
608162,9247,50.936714,-1.36724,2015-08-11,unripe fruit,1,114,6,genus,Apple,Malus,
610370,34410,52.198903591439205,0.14801388112448421,2017-08-12,unripe fruit,1,15,6,genus,Pear,Pyrus,
1592093,34300,28.696186,-81.45834,2017-08-01,unripe fruit,6,101,8,species,Muscadine,Vitis rotundifolia,
1592093,34300,28.696186,-81.45834,2017-08-01,unripe fruit,6,190,8,species,Maypop,Passiflora incarnata,
1592093,34300,28.696186,-81.45834,2017-08-01,unripe fruit,6,2108,8,species,American beautyberry,Callicarpa americana,
1592093,34300,28.696186,-81.45834,2017-08-01,unripe fruit,6,4006,8,species,Deerberry,Vaccinium stamineum,
1592093,34300,28.696186,-81.45834,2017-08-01,unripe fruit,6,4007,8,species,Sawtooth blackberry,Rubus argutus,
1592093,34300,28.696186,-81.45834,2017-08-01,unripe fruit,6,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1592109,34310,48.72060762832989,2.255203054093764,2017-08-03,ripe fruit,1,62,7,multispecies,Cherry,Prunus,
1592138,52859,28.820086,-81.888367,2022-04-14,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1592138,34336,28.820086,-81.888367,2017-08-04,flower,1,18,8,species,Loquat,Eriobotrya japonica,
1592148,34340,41.364127,-81.782009,2017-08-04,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1592149,34341,41.364097,-81.782414,2017-08-04,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1592150,34342,41.362738,-81.774789,2017-08-04,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1592151,34343,41.372619,-81.785105,2017-08-04,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1592152,34344,41.350618,-81.798113,2017-08-04,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1592153,34345,49.640994,-1.633766,2017-08-03,ripe fruit,1,15,6,genus,Pear,Pyrus,
1592154,34346,41.351732,-81.785917,2017-08-04,unripe fruit,1,607,8,species,Guelder-rose,Viburnum opulus,
1592155,34347,41.379016,-81.787435,2017-08-04,ripe fruit,1,607,8,species,Guelder-rose,Viburnum opulus,
1592156,34348,41.377682,-81.789136,2017-08-04,ripe fruit,1,607,8,species,Guelder-rose,Viburnum opulus,
1592159,34350,32.85672108560341,-96.9258054580233,2017-08-05,unripe fruit,1,1956,8,species,Prickly pear,Opuntia ficus-indica,
1592169,34353,51.44178526964398,-2.597004109495251,2017-08-06,unripe fruit,1,114,6,genus,Apple,Malus,
1592171,34355,51.44175708614103,-2.597033546972607,2017-08-06,unripe fruit,1,114,6,genus,Apple,Malus,
1592175,34359,51.440654714751496,-2.5956116597022216,2017-08-06,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592177,34360,51.44078735772189,-2.5951767176787044,2017-08-06,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592178,34361,51.43968659981896,-2.5951008479855564,2017-08-06,unripe fruit,1,114,6,genus,Apple,Malus,
1591668,34401,42.396944,-71.141411,2017-07-04,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1591668,33947,42.396944,-71.141411,2017-07-04,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1592250,34403,33.60459113630133,-117.90619012593386,2017-08-11,unripe fruit,1,263,6,genus,Citrus,Citrus,
1592251,34404,50.971735,-1.302465,2017-08-04,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1592252,34405,43.628052,3.91143,2017-08-10,unripe fruit,1,445,6,genus,Fig,Ficus,
1592254,34407,44.57487314012327,-123.28218201186809,2017-08-11,unripe fruit,1,20,8,species,Common fig,Ficus carica,
1592255,34408,40.244879,-75.524435,2017-06-15,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1592258,34411,40.05667141712224,-83.0003180277177,2017-08-12,ripe fruit,1,114,6,genus,Apple,Malus,
